#Sample file: /dls/b21/data/2020/sm27887-1/processing/pypline/av_dat/01783-01804_154_1_av.dat
#Buffer file: /dls/b21/data/2020/sm27887-1/processing/pypline/av_dat/01761-01782_154_buffer_1_av.dat
#q(1/A)          Column          Error           
0.0653201090    0.0027893348    0.0007790980    
0.0654515980    0.0023890745    0.0007785694    
0.0655830870    0.0023127726    0.0007814010    
0.0657145750    0.0023320003    0.0007764918    
0.0658460640    0.0025890784    0.0007808358    
0.0659775530    0.0023998870    0.0007777534    
0.0661090410    0.0021842336    0.0007726995    
0.0662405300    0.0022041972    0.0007790774    
0.0663720190    0.0024932225    0.0007753579    
0.0665035070    0.0023980162    0.0007772338    
0.0666349960    0.0022670479    0.0007718983    
0.0667664850    0.0023161203    0.0007765139    
0.0668979730    0.0023225089    0.0007748912    
0.0670294620    0.0026673990    0.0007736422    
0.0671609510    0.0023797892    0.0007768310    
0.0672924400    0.0019100160    0.0007728816    
0.0674239280    0.0020163614    0.0007674255    
0.0675554170    0.0017885575    0.0007725044    
0.0676869060    0.0020864865    0.0007711967    
0.0678183940    0.0022891458    0.0007730347    
0.0679498830    0.0020211093    0.0007680849    
0.0680813720    0.0017584551    0.0007682227    
0.0682128600    0.0021511890    0.0007676426    
0.0683443490    0.0020888390    0.0007693545    
0.0684758380    0.0021584392    0.0007683894    
0.0686073270    0.0022930008    0.0007692331    
0.0687388150    0.0021406238    0.0007627065    
0.0688703040    0.0019853941    0.0007693836    
0.0690017930    0.0018429325    0.0007657792    
0.0691332810    0.0019154692    0.0007662401    
0.0692647700    0.0020558477    0.0007672437    
0.0693962590    0.0017314396    0.0007588377    
0.0695277470    0.0021900407    0.0007675444    
0.0696592360    0.0016226655    0.0007649098    
0.0697907250    0.0018393015    0.0007622550    
0.0699222140    0.0021465392    0.0007648681    
0.0700537020    0.0017044206    0.0007602918    
0.0701851910    0.0020638083    0.0007651113    
0.0703166800    0.0017577934    0.0007570142    
0.0704481680    0.0019828846    0.0007619927    
0.0705796570    0.0017131757    0.0007640900    
0.0707111460    0.0020325956    0.0007551877    
0.0708426340    0.0015754486    0.0007605842    
0.0709741230    0.0016963006    0.0007590585    
0.0711056120    0.0017913011    0.0007569151    
0.0712371010    0.0017966597    0.0007620413    
0.0713685890    0.0016954624    0.0007522327    
0.0715000780    0.0016302742    0.0007609082    
0.0716315670    0.0016173090    0.0007585498    
0.0717630550    0.0014563781    0.0007584748    
0.0718945440    0.0017900495    0.0007565664    
0.0720260330    0.0019651472    0.0007514170    
0.0721575210    0.0015558730    0.0007575911    
0.0722890100    0.0017877645    0.0007541064    
0.0724204990    0.0015174569    0.0007521724    
0.0725519880    0.0019335699    0.0007517162    
0.0726834760    0.0016331437    0.0007490040    
0.0728149650    0.0016578237    0.0007552753    
0.0729464540    0.0015006937    0.0007545443    
0.0730779420    0.0010954795    0.0007488048    
0.0732094310    0.0017419821    0.0007549307    
0.0733409200    0.0012685934    0.0007502777    
0.0734724080    0.0015109531    0.0007513888    
0.0736038970    0.0016894263    0.0007538476    
0.0737353860    0.0014676355    0.0007485617    
