# rebinned data
# q            I            dI          
  2.15344e-02  2.72311e-02  6.43420e-04 
  2.19288e-02  2.67942e-02  6.33120e-04 
  2.23233e-02  2.65140e-02  6.26978e-04 
  2.27178e-02  2.60764e-02  6.18416e-04 
  2.31122e-02  2.57777e-02  6.10768e-04 
  2.35067e-02  2.52479e-02  6.05496e-04 
  2.39669e-02  2.54105e-02  5.18066e-04 
  2.44929e-02  2.49322e-02  5.09496e-04 
  2.50188e-02  2.43615e-02  5.01989e-04 
  2.55448e-02  2.41285e-02  4.95372e-04 
  2.60707e-02  2.36494e-02  4.88985e-04 
  2.65967e-02  2.34877e-02  4.83195e-04 
  2.71226e-02  2.30310e-02  4.77147e-04 
  2.76486e-02  2.26082e-02  4.70638e-04 
  2.81746e-02  2.23347e-02  4.65421e-04 
  2.87005e-02  2.22389e-02  4.59019e-04 
  2.92265e-02  2.15206e-02  4.55308e-04 
  2.97524e-02  2.11882e-02  4.48312e-04 
  3.02784e-02  2.09242e-02  4.42949e-04 
  3.08043e-02  2.05419e-02  4.37301e-04 
  3.13303e-02  2.00992e-02  4.34020e-04 
  3.19220e-02  1.98440e-02  3.82588e-04 
  3.25794e-02  1.95330e-02  3.78171e-04 
  3.32369e-02  1.91258e-02  3.75293e-04 
  3.38943e-02  1.85356e-02  3.79820e-04 
  3.45518e-02  1.81822e-02  3.80161e-04 
  3.52092e-02  1.77684e-02  3.80252e-04 
  3.58666e-02  1.76189e-02  3.90128e-04 
  3.65241e-02  1.70287e-02  3.91872e-04 
  3.71815e-02  1.66492e-02  3.92263e-04 
  3.78390e-02  1.63387e-02  3.95142e-04 
  3.84964e-02  1.58383e-02  3.86385e-04 
  3.92196e-02  1.55934e-02  3.46134e-04 
  4.00085e-02  1.51937e-02  3.41434e-04 
  4.07975e-02  1.47284e-02  3.38139e-04 
  4.15864e-02  1.43953e-02  3.34372e-04 
  4.23753e-02  1.40521e-02  3.31285e-04 
  4.31643e-02  1.34479e-02  3.28238e-04 
  4.39532e-02  1.32849e-02  3.25423e-04 
  4.47421e-02  1.29802e-02  3.22726e-04 
  4.55311e-02  1.25523e-02  3.20082e-04 
  4.63857e-02  1.20717e-02  2.99215e-04 
  4.73062e-02  1.16521e-02  3.05698e-04 
  4.82266e-02  1.14631e-02  3.09067e-04 
  4.91470e-02  1.09984e-02  3.11115e-04 
  5.00674e-02  1.07126e-02  3.12366e-04 
  5.09878e-02  1.01107e-02  3.13716e-04 
  5.19083e-02  9.92100e-03  3.14450e-04 
  5.28287e-02  9.73862e-03  3.14733e-04 
  5.38148e-02  9.29343e-03  2.95043e-04 
  5.48668e-02  8.90040e-03  2.95112e-04 
  5.59187e-02  8.52253e-03  2.95636e-04 
  5.69706e-02  8.21571e-03  2.95344e-04 
  5.80225e-02  7.94499e-03  2.93817e-04 
  5.90744e-02  7.60451e-03  2.90682e-04 
  6.01263e-02  7.30044e-03  2.87374e-04 
  6.12440e-02  6.92971e-03  2.68917e-04 
  6.24274e-02  6.61311e-03  2.67618e-04 
  6.36108e-02  6.43554e-03  2.65816e-04 
  6.47942e-02  6.20069e-03  2.64462e-04 
  6.59776e-02  5.93276e-03  2.62371e-04 
  6.72267e-02  5.61814e-03  2.47524e-04 
  6.85416e-02  5.29110e-03  2.45375e-04 
  6.98565e-02  5.07358e-03  2.43730e-04 
  7.11714e-02  4.81729e-03  2.42292e-04 
  7.24862e-02  4.62882e-03  2.40454e-04 
  7.38011e-02  4.38508e-03  2.39007e-04 
  7.51818e-02  4.29478e-03  2.26498e-04 
  7.66281e-02  4.04457e-03  2.24515e-04 
  7.80745e-02  3.81731e-03  2.23217e-04 
  7.95209e-02  3.78327e-03  2.21925e-04 
  8.09673e-02  3.60988e-03  2.20500e-04 
  8.24794e-02  3.43960e-03  2.09662e-04 
  8.40572e-02  3.31097e-03  2.08436e-04 
  8.56351e-02  3.17490e-03  2.06828e-04 
  8.72130e-02  3.04224e-03  2.05661e-04 
  8.88566e-02  2.98420e-03  1.96135e-04 
  9.05659e-02  2.96057e-03  1.95154e-04 
  9.22753e-02  2.78934e-03  2.03649e-04 
  9.39846e-02  2.77787e-03  1.98091e-04 
  9.57597e-02  2.74915e-03  1.88081e-04 
  9.76006e-02  2.64777e-03  1.85351e-04 
  9.94414e-02  2.65182e-03  1.82576e-04 
  1.01282e-01  2.55123e-03  1.81857e-04 
  1.03189e-01  2.62972e-03  1.74418e-04 
  1.05161e-01  2.50415e-03  1.73254e-04 
  1.07134e-01  2.53567e-03  1.77443e-04 
  1.09172e-01  2.50263e-03  1.82789e-04 
  1.11275e-01  2.42237e-03  1.87354e-04 
  1.13379e-01  2.41018e-03  1.77397e-04 
  1.15483e-01  2.34755e-03  1.72651e-04 
  1.17653e-01  2.45180e-03  1.63593e-04 
  1.19888e-01  2.41769e-03  1.59467e-04 
  1.22123e-01  2.38800e-03  1.57033e-04 
  1.24424e-01  2.29401e-03  1.51336e-04 
  1.26791e-01  2.41494e-03  1.50056e-04 
  1.29224e-01  2.38368e-03  1.44798e-04 
  1.31722e-01  2.30117e-03  1.43586e-04 
  1.34220e-01  2.29186e-03  1.42615e-04 
  1.36784e-01  2.36554e-03  1.37921e-04 
  1.39414e-01  2.38235e-03  1.36755e-04 
  1.42044e-01  2.30798e-03  1.35374e-04 
  1.44739e-01  2.31901e-03  1.31271e-04 
  1.47501e-01  2.30193e-03  1.30326e-04 
  1.50328e-01  2.28043e-03  1.26468e-04 
  1.53220e-01  2.27006e-03  1.25375e-04 
  1.56113e-01  2.24753e-03  1.24394e-04 
  1.59072e-01  2.25604e-03  1.20760e-04 
  1.62096e-01  2.20390e-03  1.19699e-04 
  1.65186e-01  2.16849e-03  1.16299e-04 
  1.68342e-01  2.12767e-03  1.15429e-04 
  1.71563e-01  2.14914e-03  1.12151e-04 
  1.74850e-01  2.11985e-03  1.11266e-04 
  1.78203e-01  2.04794e-03  1.08202e-04 
  1.81622e-01  2.07017e-03  1.13508e-04 
  1.85106e-01  1.94035e-03  1.16060e-04 
  1.88657e-01  1.92891e-03  1.08535e-04 
  1.92272e-01  1.88716e-03  1.03133e-04 
  1.95954e-01  1.86585e-03  1.01830e-04 
  1.99702e-01  1.80651e-03  9.89923e-05 
  2.03515e-01  1.78228e-03  9.79022e-05 
  2.07394e-01  1.74777e-03  9.53470e-05 
  2.11404e-01  1.65766e-03  9.29963e-05 
  2.15480e-01  1.65615e-03  9.21091e-05 
  2.19622e-01  1.60361e-03  8.97608e-05 
  2.23830e-01  1.60584e-03  8.89323e-05 
  2.28103e-01  1.50958e-03  8.68461e-05 
  2.32508e-01  1.49464e-03  9.15223e-05 
  2.36979e-01  1.49633e-03  9.40874e-05 
  2.41515e-01  1.49691e-03  9.40745e-05 
  2.46183e-01  1.41135e-03  9.37550e-05 
  2.50982e-01  1.39806e-03  9.33349e-05 
  2.55847e-01  1.38905e-03  1.03185e-04 
  2.60778e-01  1.33591e-03  1.13072e-04 
  2.65840e-01  1.35281e-03  1.18260e-04 
  2.70968e-01  1.33547e-03  1.24574e-04 
  2.76162e-01  1.27863e-03  1.29693e-04 
  2.81488e-01  1.30420e-03  1.35597e-04 
  2.86944e-01  1.31896e-03  1.42385e-04 
  2.92533e-01  1.31152e-03  1.49002e-04 
  2.98252e-01  1.27209e-03  1.54714e-04 
  3.04038e-01  1.30243e-03  1.67257e-04 
  3.09889e-01  1.28252e-03  1.80814e-04 
  3.15872e-01  1.22138e-03  1.99521e-04 
  3.21986e-01  1.18980e-03  2.26839e-04 
  3.28232e-01  1.25412e-03  2.71262e-04 
  3.34609e-01  1.36139e-03  3.70283e-04 
  3.38948e-01  1.35752e-03  9.20955e-04 
