# rebinned data
# q            I            dI          
  1.31196e-01  1.99233e-03  1.45793e-04 
  1.33694e-01  2.00482e-03  1.44762e-04 
  1.36193e-01  1.99277e-03  1.43586e-04 
  1.38757e-01  1.99045e-03  1.38872e-04 
  1.41386e-01  1.94384e-03  1.37492e-04 
  1.44016e-01  1.94335e-03  1.36571e-04 
  1.46712e-01  1.96423e-03  1.32326e-04 
  1.49473e-01  1.88428e-03  1.31372e-04 
  1.52300e-01  1.82764e-03  1.27332e-04 
  1.55193e-01  1.77154e-03  1.26317e-04 
  1.58085e-01  1.80434e-03  1.25312e-04 
  1.61044e-01  1.74138e-03  1.21570e-04 
  1.64068e-01  1.62555e-03  1.20591e-04 
  1.67158e-01  1.63185e-03  1.17102e-04 
  1.70314e-01  1.55170e-03  1.16170e-04 
  1.73535e-01  1.58355e-03  1.12880e-04 
  1.76823e-01  1.43195e-03  1.11957e-04 
  1.80175e-01  1.43354e-03  1.11097e-04 
  1.83594e-01  1.30135e-03  1.19907e-04 
  1.87079e-01  1.19597e-03  1.12720e-04 
  1.90629e-01  1.15558e-03  1.07241e-04 
  1.94245e-01  1.12070e-03  1.03504e-04 
  1.97926e-01  1.05744e-03  1.02241e-04 
  2.01674e-01  1.01042e-03  9.94228e-05 
  2.05487e-01  9.32004e-04  9.83889e-05 
  2.09366e-01  8.28574e-04  9.59041e-05 
  2.13376e-01  8.19139e-04  9.34814e-05 
  2.17453e-01  7.46272e-04  9.25233e-05 
  2.21594e-01  7.35020e-04  9.02321e-05 
  2.25802e-01  6.68400e-04  8.93744e-05 
  2.30075e-01  6.10889e-04  8.97113e-05 
  2.34480e-01  5.81266e-04  9.39311e-05 
  2.38951e-01  5.22334e-04  9.56271e-05 
  2.43487e-01  5.42077e-04  9.54109e-05 
  2.48155e-01  4.55796e-04  9.49735e-05 
  2.52954e-01  4.69345e-04  9.60897e-05 
  2.57820e-01  4.64200e-04  1.10146e-04 
  2.62750e-01  4.88502e-04  1.16770e-04 
  2.67813e-01  4.27674e-04  1.21928e-04 
  2.72941e-01  4.23122e-04  1.28218e-04 
  2.78135e-01  4.49901e-04  1.33704e-04 
  2.83460e-01  4.23845e-04  1.39838e-04 
  2.88917e-01  3.61423e-04  1.46948e-04 
  2.94505e-01  3.32012e-04  1.52374e-04 
  3.00225e-01  3.79716e-04  1.60185e-04 
  3.06010e-01  4.36916e-04  1.73769e-04 
  3.11861e-01  3.26392e-04  1.88674e-04 
  3.17844e-01  3.98994e-04  2.10007e-04 
  3.23958e-01  4.33788e-04  2.41130e-04 
  3.30204e-01  3.83330e-04  2.96472e-04 
  3.36581e-01  5.54190e-04  4.43847e-04 
  3.39934e-01  -2.77443e-04 3.13931e-03 
